2.002742290496826172e-01,8.618421248478047346e+03,4.583940357952046725e+03,8.031983032226562500e+02
2.001354694366455078e-01,8.704711741187940788e+03,4.773682547161432012e+03,1.025591796875000000e+03
2.000453472137451172e-01,7.545411123567640971e+03,4.624348203997514247e+03,2.730319824218750000e+02
1.822161674499511719e-01,5.821591444872828106e+03,4.846054962402056844e+03,1.406160644531250000e+03
1.836867332458496094e-01,8.772564382889055196e+03,4.812579980129718024e+03,7.455167236328125000e+02
1.399655342102050781e-01,8.803539553626678753e+03,4.805088434316159692e+03,4.021583080291748047e+00
2.679293155670166016e-01,8.462742236941141527e+03,4.779030446762265456e+03,7.125553131103515625e+01
3.200881481170654297e-01,8.819629794872713319e+03,4.794408499077196211e+03,7.636207885742187500e+02
1.340427398681640625e-01,8.574753973303833845e+03,4.794512419830211002e+03,8.689673461914062500e+02
1.846249103546142578e-01,7.756873456926085055e+03,4.609610266225642590e+03,2.287853240966796875e+01
1.987974643707275391e-01,7.863770272037972973e+03,4.776871966086916473e+03,7.817058563232421875e+01
2.002801895141601562e-01,8.324825143260484765e+03,4.759237888305663546e+03,1.519329711914062045e+03
2.342822551727294922e-01,7.558363541478142906e+03,4.811990211622538482e+03,9.833551635742187500e+02
2.848403453826904297e-01,8.280882858202870921e+03,4.766751800581948373e+03,6.754024047851562500e+02
2.378273010253906250e-01,8.101755784937440694e+03,4.817692390908984635e+03,8.003440551757812500e+02
3.178806304931640625e-01,8.107560189629452907e+03,4.820134023272089507e+03,5.887642211914062500e+02
2.173368930816650391e-01,8.071211228014092740e+03,4.746407425631377919e+03,2.382575073242188068e+02
1.180572509765625000e-01,8.855758532174204447e+03,4.862872978540993245e+03,2.356608642578125000e+03
2.162685394287109375e-01,8.609370510635259052e+03,4.791358877067550566e+03,5.602588272094727273e+01
1.814095973968505859e-01,8.858261405190783989e+03,4.709550315235166636e+03,5.101734619140625000e+02
2.004296779632568359e-01,8.165941174297372527e+03,4.753536144738654002e+03,6.324924926757812500e+02
2.010366916656494141e-01,8.008065147625047757e+03,4.787682209503484955e+03,5.610322189331054688e+01
1.838834285736083984e-01,7.324285255244285509e+03,4.698783072738890951e+03,1.125197753906250000e+02
1.168060302734375000e-01,2.637838086828223823e+03,4.807596052957439497e+03,4.770000000000000000e+02
2.346055507659912109e-01,8.377345950112163337e+03,4.740801444968224132e+03,3.822887878417968750e+02
2.737402915954589844e-01,8.799289499181462816e+03,4.816399873838217900e+03,5.826397705078125000e+02
2.186074256896972656e-01,8.299989984226556771e+03,4.838832852400904812e+03,4.546309280395507812e+01
4.004364013671875000e-01,8.695695521243269468e+03,4.708789062887020918e+03,4.464577331542968750e+02
1.839487552642822266e-01,8.787563560740554749e+03,4.739357684280576905e+03,1.120449340820312045e+03
2.157559394836425781e-01,8.487879331115784225e+03,4.756352086734317709e+03,9.517565917968750000e+01
2.013742923736572266e-01,7.970862093211928368e+03,4.695935896675976437e+03,1.349519653320312045e+03
2.184057235717773438e-01,7.862612589004115762e+03,4.779912970090831550e+03,2.147133636474609091e+02
1.171576976776123047e-01,8.241802420197793253e+03,4.801696320640285194e+03,2.687647399902343750e+02
1.340677738189697266e-01,8.394935546461867489e+03,4.810390712489004727e+03,2.195952796936035156e+01
4.016323089599609375e-01,8.168039319021707342e+03,4.740847613844704938e+03,2.657422607421875000e+03
2.678742408752441406e-01,8.114478559391985982e+03,4.817414188483727230e+03,5.677682495117187500e+02
1.499221324920654297e-01,7.412032033907557889e+03,4.851587894870963282e+03,-7.000000000000000000e+01
2.172622680664062500e-01,7.847273440361278517e+03,4.785304316590631970e+03,6.252966918945312500e+02
